#Sumatra CSVExporter
#Sun Jun 19 00:13:52 CEST 2011
time,setv_x,setv_y,actualv_x,actualv_y,x,y,deltaT
289631405463220,-6.7969723,-7.978839,0.18378657,-0.99635637,-2846.6387,-548.08734,0.020754415541887283
289631426443748,-6.8107724,-7.8788424,0.19728877,-1.0581082,-2838.901,-587.88605,0.0209764763712883
289631446456618,-6.7989492,-7.778842,0.20085011,-1.0473231,-2834.7122,-607.5515,0.020007196813821793
289631469534146,-6.7874975,-7.7155695,0.19669557,-0.99166024,-2823.76,-660.815,0.023060914129018784
289631490469695,-6.801639,-7.615569,0.20668061,-1.0379064,-2815.967,-699.686,0.020960267633199692
289631511456707,-6.833727,-7.515571,0.22295922,-1.107865,-2807.4512,-741.5277,0.020990660414099693
289631531490243,-6.8232408,-7.4155674,0.22281308,-1.0919576,-2803.1335,-761.9268,0.02001894824206829
289631555137911,-6.835367,-7.315569,0.22391759,-1.0687745,-2791.7056,-815.8628,0.02366022951900959
289631575843297,-6.8266473,-7.2313433,0.21929643,-1.0308242,-2784.2896,-850.24634,0.020705385133624077
289631596946606,-6.799089,-7.198411,0.21074791,-0.97757405,-2780.8809,-865.5046,0.02110006846487522
289631617829478,-6.775352,-7.17287,0.19987722,-0.91760606,-2774.2651,-895.74994,0.020888544619083405
289631641165129,-6.829685,-7.072871,0.21726197,-0.9805495,-2760.8228,-956.5834,0.023327546194195747
289631661458409,-6.8782535,-6.9728703,0.23621932,-1.0590076,-2751.9028,-996.66724,0.020302195101976395
289631681601759,-6.8836365,-6.8728704,0.23870146,-1.0657701,-2747.1658,-1017.81714,0.02013484016060829
289631702497191,-6.8855653,-6.7728696,0.23482361,-1.0430146,-2739.069,-1053.8618,0.020878413692116737
289631723489876,-6.93088,-6.67287,0.24407238,-1.0749918,-2725.1157,-1115.5193,0.02101740427315235
289631744476483,-6.9247465,-6.596557,0.23559019,-1.0339895,-2717.3281,-1149.7706,0.02098133973777294
289631765458633,-6.902613,-6.550827,0.22468202,-0.984615,-2713.729,-1165.586,0.020986607298254967
289631785469881,-6.950296,-6.450824,0.24037138,-1.0499488,-2704.263,-1206.9938,0.020007602870464325
289631805496528,-6.940108,-6.3620257,0.23371723,-1.0196682,-2700.1418,-1225.0144,0.02002056874334812
289631825818579,-7.0233645,-6.262028,0.25456786,-1.1049412,-2680.8123,-1309.074,0.020330559462308884
289631847751368,-7.004029,-6.2200513,0.24234349,-1.0497918,-2677.0293,-1325.4105,0.02192103862762451
289631868951119,-7.004822,-6.130768,0.23543727,-1.0167812,-2668.8054,-1360.8787,0.02120501734316349
289631889479830,-6.990386,-6.071627,0.22590677,-0.9738248,-2664.914,-1377.6119,0.020530331879854202
289631913872693,-7.034578,-5.9716244,0.23489241,-1.0103163,-2651.3667,-1435.9446,0.02438800036907196
289631934606444,-7.0932703,-5.871624,0.25381255,-1.0914961,-2641.4695,-1478.5792,0.02073577605187893
289631955635599,-7.157716,-5.7716217,0.2741556,-1.1802897,-2631.2524,-1522.6907,0.02102915570139885
289631980374517,-7.162094,-5.695488,0.26203698,-1.1332031,-2617.901,-1580.703,0.02470366470515728
289632001300342,-7.1667056,-5.5954876,0.26203698,-1.1332031,-2617.901,-1580.703,0.020964723080396652
289632021588759,-7.1728644,-5.497906,0.25193903,-1.099205,-2605.3098,-1636.0554,0.020277071744203568
289632041578937,-7.1641083,-5.4135976,0.24207668,-1.0637529,-2601.2102,-1654.4828,0.020003143697977066
289632068479284,-7.2396607,-5.313595,0.2618122,-1.1686999,-2583.4568,-1734.2275,0.02689589001238346
289632088482023,-7.2509794,-5.2135954,0.25988302,-1.1836209,-2578.7612,-1756.8003,0.02001449279487133
289632108761121,-7.286565,-5.113595,0.26628083,-1.2308005,-2569.7412,-1799.0625,0.020270992070436478
289632134087604,-7.2616825,-5.1321087,0.24321151,-1.1385344,-2560.3826,-1843.5448,0.025315947830677032
289632155487127,-7.235388,-5.1046963,0.22438726,-1.0739753,-2556.664,-1862.4852,0.021412083879113197
289632175601301,-7.2115874,-5.1056385,0.20579252,-0.99836415,-2550.376,-1893.3706,0.02010606788098812
289632195864595,-7.2101774,-5.005639,0.19802089,-0.9780725,-2543.2454,-1929.0813,0.02001732774078846
289632216486912,-7.1802187,-5.043027,0.17551002,-0.88905007,-2534.0762,-1975.9307,0.020873956382274628
289632236528552,-7.1802206,-4.943027,0.1719176,-0.87764597,-2530.4473,-1994.5518,0.020043259486556053
289632259081323,-7.2180805,-4.8430266,0.18404576,-0.94746417,-2523.1023,-2032.266,0.022534536197781563
289632284905819,-7.2465377,-4.743026,0.18838228,-0.97573495,-2511.402,-2092.3623,0.025809504091739655
289632305519221,-7.2566824,-4.643026,0.1882619,-0.9748171,-2507.2664,-2113.5183,0.020642172545194626
289632325659329,-7.2905226,-4.543026,0.19725129,-1.0220785,-2499.506,-2153.4097,0.02014983259141445
289632345748784,-7.3013268,-4.4430256,0.19690055,-1.0148618,-2495.4783,-2173.6892,0.02007891982793808
289632369024058,-7.350012,-4.3430257,0.21018913,-1.0646514,-2483.326,-2234.4126,0.02327973209321499
289632389520757,-7.348489,-4.298284,0.20171192,-1.0112993,-2476.5598,-2267.7468,0.020497916266322136
289632409970856,-7.3613014,-4.1982827,0.20001964,-0.9875361,-2468.9604,-2304.5547,0.020452935248613358
289632430523475,-7.3589325,-4.1476283,0.19316405,-0.94107306,-2465.594,-2320.3062,0.020514123141765594
289632450512843,-7.37284,-4.0476265,0.19328934,-0.9410476,-2460.1035,-2347.0505,0.020027458667755127
289632470541921,-7.389677,-3.9476252,0.19347726,-0.9410094,-2451.8682,-2387.1672,0.02001894824206829
289632490610305,-7.4012384,-3.8476267,0.1935399,-0.94099665,-2449.1228,-2400.5396,0.02007121965289116
289632510659645,-7.4155965,-3.7476249,0.19366518,-0.94097114,-2443.6326,-2427.284,0.02005176991224289
289632531613024,-7.4274616,-3.6476276,0.1937278,-0.9409584,-2440.8872,-2440.6562,0.02095378376543522
289632555231922,-7.444619,-3.5476263,0.19391572,-0.94092005,-2432.6516,-2480.773,0.023618897423148155
289632575650414,-7.459179,-3.4476266,0.19403529,-0.9408957,-2427.411,-2506.3018,0.0204261913895607
289632596641073,-7.4741015,-3.3476238,0.19416055,-0.9408701,-2421.9204,-2533.0464,0.020984986796975136
289632617500846,-7.486728,-3.2476273,0.1942232,-0.94085735,-2419.1753,-2546.4185,0.020856935530900955
289632637507233,-7.5042405,-3.1476264,0.19441107,-0.9408189,-2410.9397,-2586.5354,0.020015299320220947
289632657965031,-7.51957,-3.0476272,0.19453633,-0.9407933,-2405.4492,-2613.2798,0.02042011171579361
289632679094274,-7.5325327,-2.9476235,0.19459327,-0.94078165,-2402.9536,-2625.4363,0.021158823743462563
289632699578817,-7.5480537,-2.8476248,0.19471851,-0.940756,-2397.4634,-2652.181,0.02047603204846382
289632720115632,-7.5635037,-2.7476258,0.19483806,-0.9407315,-2392.2224,-2677.7097,0.020541271194815636
289632742623830,-7.5812497,-2.6476245,0.19502023,-0.94069415,-2384.2366,-2716.6106,0.022512249648571014
289632763542360,-7.5948834,-2.5476265,0.19507715,-0.9406825,-2381.741,-2728.7673,0.0209237989038229
289632783690167,-7.6107078,-2.4476235,0.1951967,-0.9406579,-2376.5,-2754.2961,0.02013767510652542
289632803727755,-7.6266527,-2.3476238,0.19531624,-0.94063336,-2371.2593,-2779.825,0.02003394067287445
289632828372258,-7.6449184,-2.2476234,0.19550408,-0.94059473,-2363.0237,-2819.9417,0.024646935984492302
289632848538705,-7.659364,-2.1476257,0.1955667,-0.94058186,-2360.2786,-2833.314,0.020161179825663567
289632869535848,-7.6756744,-2.0476222,0.19568622,-0.94055724,-2355.0376,-2858.8428,0.02100038342177868
289632890672385,-7.690343,-1.9476243,0.19574884,-0.94054437,-2352.2925,-2872.2148,0.021136941388249397
289632912478341,-7.7106056,-1.8476219,0.19599357,-0.94049394,-2341.5613,-2924.4883,0.02180798351764679
289632932529301,-7.7256393,-1.7476227,0.19605617,-0.940481,-2338.8162,-2937.8604,0.020059874281287193
289632953516313,-7.7422442,-1.6476231,0.19617,-0.9404575,-2333.8247,-2962.1736,0.020987823605537415
289632973813240,-7.757481,-1.5476211,0.1962326,-0.9404446,-2331.0796,-2975.546,0.020291253924369812
289632995794250,-7.776347,-1.4476216,0.19642042,-0.9404058,-2322.844,-3015.6626,0.021981416270136833
289633016529216,-7.793606,-1.3476224,0.1965456,-0.9403799,-2317.3538,-3042.407,0.020740235224366188
289633036547759,-7.8092594,-1.2476193,0.1966082,-0.940367,-2314.6084,-3055.7793,0.020016515627503395
289633056788361,-7.8266582,-1.1477578,0.1967334,-0.94034106,-2309.1182,-3082.5237,0.02020980603992939
289633078203282,-7.8457108,-1.0476205,0.19691549,-0.9403033,-2301.132,-3121.4248,0.021440044045448303
289633098537084,-7.863387,-0.9476211,0.19704068,-0.94027734,-2295.6416,-3148.1692,0.020343121141195297
289633119553272,-7.879563,-0.8476187,0.19710326,-0.9402644,-2292.8965,-3161.5415,0.021002409979701042
289633140564597,-7.897249,-0.74761915,0.19722275,-0.94023955,-2287.6558,-3187.0703,0.02100200392305851
289633162089332,-7.91673,-0.6476191,0.19741052,-0.94020057,-2279.4202,-3227.187,0.02154053933918476
289633183776965,-7.9346685,-0.5476177,0.19753,-0.9401757,-2274.1792,-3252.7158,0.021685199812054634
289633204556911,-7.9513307,-0.4476174,0.19759259,-0.9401627,-2271.434,-3266.0881,0.02077954076230526
289633224729841,-7.9694138,-0.3476163,0.19771206,-0.94013786,-2266.1934,-3291.6167,0.02016928419470787
289633246313738,-7.989186,-0.24761677,0.1978998,-0.94009876,-2257.9578,-3331.7334,0.021598080173134804
289633266555150,-8.006199,-0.14761937,0.19796237,-0.9400857,-2255.2124,-3345.1057,0.02023695595562458
289633295486447,-8.02457,-0.04761815,0.19808185,-0.9400608,-2249.9717,-3370.6345,0.02861887402832508
289633316216146,-8.044683,0.052381277,0.19827525,-0.94002044,-2241.4866,-3411.9668,0.021037664264440536
289633336580339,-8.063415,0.15238452,0.19840041,-0.93999434,-2235.996,-3438.7114,0.020364191383123398
289633357552763,-8.080882,0.25238574,0.19846298,-0.9399812,-2233.251,-3452.0835,0.020968372002243996
289633377646676,-8.099748,0.35238504,0.19858812,-0.93995506,-2227.7607,-3478.8281,0.020016111433506012
289633403247086,-8.12002,0.4523865,0.19877583,-0.9399158,-2219.5251,-3518.9448,0.02563444711267948
289633423599528,-8.137693,0.55238473,0.1988327,-0.9399039,-2217.0295,-3531.1013,0.02039620466530323
289633443621313,-8.156821,0.6523843,0.19895783,-0.9398777,-2211.539,-3557.8457,0.020027458667755127
289633464802829,-8.1759205,0.7523836,0.19907728,-0.93985265,-2206.2983,-3583.3745,0.021031586453318596
289633487419625,-8.196349,0.85238487,0.19925927,-0.93981445,-2198.3123,-3622.2756,0.022742411121726036
289633507577157,-8.214539,0.9523862,0.19932182,-0.93980134,-2195.5671,-3635.6477,0.02017819881439209
289633528597802,-8.234,1.0523857,0.19944695,-0.93977505,-2190.0767,-3662.3923,0.021028749644756317
289633548601352,-8.25234,1.1523877,0.1995095,-0.93976194,-2187.3315,-3675.7644,0.020002739503979683
289633570070167,-8.273111,1.2523882,0.19969717,-0.9397225,-2179.096,-3715.881,0.02146192640066147
289633590566461,-8.292818,1.3523877,0.19982228,-0.93969613,-2173.6055,-3742.6255,0.02050115540623665
289633610567984,-8.311345,1.4523859,0.19987914,-0.93968415,-2171.1099,-3754.7822,0.0200035497546196
289633631560264,-8.331169,1.5523894,0.20000423,-0.9396578,-2165.6196,-3781.5266,0.020998358726501465
289633656632677,-8.352197,1.6523895,0.20019189,-0.93961823,-2157.384,-3821.6433,0.025044452399015427
289633677573494,-8.372116,1.7523891,0.20031129,-0.9395931,-2152.143,-3847.172,0.02095986157655716
289633697608650,-8.391114,1.8523912,0.20037383,-0.93957984,-2149.398,-3860.5442,0.02000557631254196
289633718607819,-8.411246,1.9523909,0.20049892,-0.93955344,-2143.9075,-3887.2888,0.021019836887717247
289633738671341,-8.432524,2.05239,0.20068654,-0.9395138,-2135.672,-3927.4055,0.020073652267456055
289633759594734,-8.45275,2.1523914,0.20080593,-0.93948853,-2130.4312,-3952.934,0.0209225844591856
289633780580530,-8.472099,2.2523928,0.20086847,-0.9394753,-2127.686,-3966.3064,0.020985392853617668
289633801563085,-8.492529,2.352392,0.20099355,-0.93944883,-2122.1956,-3993.0508,0.020984580740332603
289633822257124,-8.511914,2.4523902,0.2010504,-0.9394368,-2119.7,-4005.2075,0.020025432109832764
289633842348201,-8.533369,2.5523915,0.20123231,-0.9393982,-2111.714,-4044.1084,0.020749147981405258
289633864784675,-8.553919,2.6523907,0.20135169,-0.9393729,-2106.4731,-4069.6372,0.022438906133174896
289633885614058,-8.574628,2.75239,0.20147675,-0.9393463,-2100.983,-4096.382,0.02083667553961277
289633910045011,-8.596291,2.8523915,0.20165865,-0.9393077,-2092.9968,-4135.2827,0.0239398293197155
289633929582156,-8.616123,2.9523945,0.20171548,-0.9392956,-2090.5012,-4147.4395,0.0200246199965477
289633949615691,-8.637089,3.0522418,0.20184053,-0.939269,-2085.0107,-4174.1836,0.020036371424794197
289633969699069,-8.658017,3.152391,0.20196559,-0.9392424,-2079.5205,-4200.928,0.020061900839209557
289633990600580,-8.678133,3.2523937,0.2020281,-0.9392291,-2076.7751,-4214.3003,0.020921772345900536
289634013351503,-8.700053,3.3523946,0.20220998,-0.9391903,-2068.7893,-4253.201,0.02273835986852646
289634033976251,-8.721234,3.452394,0.20233501,-0.9391637,-2063.2988,-4279.946,0.020635688677430153
289634054613560,-8.741579,3.5523949,0.20239753,-0.93915033,-2060.5537,-4293.318,0.020636094734072685
289634074720035,-8.762858,3.6523943,0.20252256,-0.9391237,-2055.0632,-4320.0625,0.020072435960173607
289634095631271,-8.785006,3.752396,0.20270441,-0.9390848,-2047.0773,-4358.9634,0.020947705954313278
289634115780294,-8.806367,3.852395,0.20282374,-0.9390593,-2041.8365,-4384.492,0.020114174112677574
289634136603598,-8.827004,3.9523933,0.20288625,-0.9390459,-2039.0913,-4397.8643,0.02086261287331581
289634156771666,-8.848458,4.052397,0.20300558,-0.9390204,-2033.8505,-4423.393,0.02014213427901268
289634177617257,-8.869976,4.1523967,0.20312493,-0.9389948,-2028.6097,-4448.922,0.02086503989994526
289634198885895,-8.892462,4.2523985,0.20331243,-0.93895465,-2020.3741,-4489.0386,0.021267423406243324
289634219710820,-8.913383,4.3523946,0.20337494,-0.93894124,-2017.6289,-4502.4106,0.020828165113925934
289634241012686,-8.935159,4.452398,0.20349993,-0.9389145,-2012.1385,-4529.1553,0.02131037600338459
289634261618794,-8.956107,4.5523973,0.20355675,-0.93890226,-2009.643,-4541.3115,0.020599624142050743
289634283322230,-8.97878,4.652396,0.20374425,-0.93886197,-2001.4073,-4581.428,0.021683579310774803
289634307587855,-9.000736,4.752396,0.20386924,-0.93883514,-1995.917,-4608.173,0.02424982190132141
289634327929761,-9.022822,4.8523993,0.20399989,-0.938807,-1990.1771,-4636.133,0.020365407690405846
289634349102767,-9.04483,4.952398,0.2041192,-0.9387813,-1984.9363,-4661.6616,0.02117057517170906
289634369662680,-9.066191,5.052397,0.20418169,-0.9387679,-1982.191,-4675.0337,0.02056599222123623
289634395218517,-9.089117,5.1524014,0.20436916,-0.9387275,-1973.9556,-4715.1504,0.025535980239510536
289634415626473,-9.111367,5.2524004,0.20449413,-0.93870056,-1968.4652,-4741.895,0.020447667688131332
289634435649068,-9.133606,5.3524003,0.20461342,-0.9386748,-1963.2244,-4767.424,0.0200128685683012
289634456629192,-9.155157,5.4523983,0.20467022,-0.9386625,-1960.7288,-4779.58,0.020975260064005852
289634478227677,-9.178213,5.552399,0.20485198,-0.9386233,-1952.7428,-4818.4814,0.02158835344016552
289634498634417,-9.200683,5.6523986,0.20497695,-0.93859625,-1947.2523,-4845.2256,0.02041565626859665
289634518738866,-9.222482,5.7524004,0.20503941,-0.9385828,-1944.5072,-4858.5977,0.020093103870749474
289634539644024,-9.24497,5.8523993,0.2051587,-0.93855697,-1939.2664,-4884.1265,0.02091488428413868
289634564363492,-9.268284,5.9524,0.20534611,-0.9385164,-1931.0308,-4924.243,0.024727167561650276
289634584648668,-9.290905,6.0524015,0.20546538,-0.9384905,-1925.79,-4949.772,0.020285988226532936
289634604654244,-9.312883,6.1524014,0.20552216,-0.9384782,-1923.2944,-4961.9287,0.020005980506539345
289634625928150,-9.335582,6.2524037,0.20564143,-0.9384523,-1918.0536,-4987.4575,0.02126823179423809
289634646648934,-9.35908,6.3524036,0.20582883,-0.93841165,-1909.818,-5027.5737,0.02072686329483986
289634667651344,-9.381973,6.452401,0.20595376,-0.9383845,-1904.3276,-5054.3184,0.020993899554014206
289634688636330,-9.404244,6.552406,0.20601623,-0.93837094,-1901.5825,-5067.6904,0.02098701149225235
289634709689798,-9.427215,6.652405,0.20614114,-0.93834376,-1896.0922,-5094.435,0.02105184830725193
289634732603618,-9.450897,6.7524037,0.20632853,-0.938303,-1887.8566,-5134.552,0.022877756506204605
289634752668760,-9.473344,6.852405,0.20639098,-0.93828934,-1885.1113,-5147.924,0.020093508064746857
289634773098599,-9.496469,6.9524045,0.2065159,-0.93826216,-1879.621,-5174.668,0.020431863144040108
289634793649597,-9.519001,7.052403,0.20657836,-0.9382485,-1876.8759,-5188.0405,0.02056153491139412
289634818811157,-9.54342,7.152405,0.20682248,-0.9381953,-1866.1447,-5240.3135,0.025152644142508507
289634842104666,-9.566088,7.252403,0.20688494,-0.93818164,-1863.3994,-5253.6855,0.023300398141145706
289634869112801,-9.590548,7.3524055,0.20712337,-0.93812954,-1852.9178,-5304.743,0.026980983093380928
289634890269599,-9.613349,7.452403,0.20718582,-0.9381159,-1850.1726,-5318.115,0.021183136850595474
289634912024903,-9.636731,7.552408,0.20730503,-0.9380898,-1844.9319,-5343.644,0.021741122007369995
289634932668290,-9.660221,7.6524067,0.20742992,-0.9380624,-1839.4415,-5370.3887,0.020653923973441124
289634953645982,-9.683702,7.7524056,0.20754912,-0.9380363,-1834.2007,-5395.9175,0.02098863199353218
289634973661283,-9.706679,7.852409,0.20761156,-0.9380227,-1831.4554,-5409.2896,0.02001287043094635
289634995241128,-9.730884,7.9524083,0.20779888,-0.9379816,-1823.22,-5449.4062,0.021558772772550583
289635015697305,-9.754561,8.052408,0.20792376,-0.9379542,-1817.7296,-5476.1504,0.020455367863178253
289635036668514,-9.7777,8.152408,0.20798619,-0.9379405,-1814.9844,-5489.523,0.02098701149225235
289635056674900,-9.801445,8.252412,0.20811105,-0.93791306,-1809.494,-5516.267,0.020008008927106857
289635077660291,-9.825815,8.352411,0.20829834,-0.9378719,-1801.2584,-5556.384,0.02098984830081463
289635098070274,-9.849106,8.45241,0.20836078,-0.9378581,-1798.5133,-5569.756,0.020404713228344917
289635118759046,-9.872993,8.55241,0.20848563,-0.9378306,-1793.023,-5596.5005,0.020693229511380196
289635139823049,-9.896871,8.652414,0.20860481,-0.9378044,-1787.7821,-5622.0293,0.021063191816210747
289635164690827,-9.921357,8.752412,0.2087864,-0.93776435,-1779.7961,-5660.93,0.024835359305143356
289635184704507,-9.944789,8.852413,0.20884314,-0.9377518,-1777.3005,-5673.0864,0.020040424540638924
289635205687872,-9.968851,8.952413,0.20896798,-0.9377243,-1771.8102,-5699.831,0.020978907123208046
289635225772870,-9.992403,9.052417,0.2090304,-0.9377105,-1769.065,-5713.203,0.020096344873309135
289635249767810,-9.999844,9.152415,0.20928007,-0.9376554,-1758.0842,-5766.692,0.02392200008034706
289635269775007,-9.999841,9.252416,0.2093425,-0.93764156,-1755.3391,-5780.064,0.020075272768735886
289635290755940,-9.999836,9.352421,0.20946732,-0.93761396,-1749.8486,-5806.8086,0.020989444106817245
289635310756248,-9.999836,9.452417,0.20952973,-0.93760014,-1747.1035,-5820.1807,0.0200035497546196
289635357085953,-9.999833,9.552419,0.20983042,-0.93753356,-1733.8767,-5884.6104,0.04630052670836449
289635377758111,-9.999833,9.652418,0.20995523,-0.93750584,-1728.3864,-5911.355,0.020679855719208717
289635397773412,-9.999833,9.752416,0.21008004,-0.9374782,-1722.896,-5938.099,0.020029887557029724
289635418767312,-9.99983,9.852419,0.21014245,-0.9374643,-1720.1508,-5951.471,0.020997142419219017
289635439723528,-9.999827,9.952418,0.21032965,-0.93742275,-1711.9153,-5991.588,0.02091164141893387
289635459873766,-9.999827,10.000173,0.21045445,-0.937395,-1706.4249,-6018.3325,0.020195621997117996
289635480681672,-9.9998255,10.000174,0.21051116,-0.9373824,-1703.9293,-6030.489,0.02079453319311142
289635501681246,-9.999828,10.000172,0.21063596,-0.9373546,-1698.439,-6057.2334,0.02099430561065674
289635521690063,-9.999825,10.000175,0.21069835,-0.93734074,-1695.6937,-6070.6055,0.02001124806702137
289635541781545,-9.999826,10.000175,0.21088552,-0.937299,-1687.4583,-6110.722,0.020088644698262215
289635561774965,-9.999827,10.000174,0.2110103,-0.93727124,-1681.9678,-6137.4663,0.020007602870464325
289635581951137,-9.999828,10.000172,0.21113509,-0.9372434,-1676.4774,-6164.211,0.02017536200582981
289635602708391,-9.999826,10.0001745,0.21119747,-0.93722945,-1673.7323,-6177.583,0.020736588165163994
289635623091629,-9.999827,10.000174,0.21132225,-0.9372016,-1668.242,-6204.327,0.020139295607805252
289635644745223,-9.999827,10.000173,0.21150939,-0.9371598,-1660.0063,-6244.444,0.02188943140208721
289635664856561,-9.999825,10.0001745,0.21157177,-0.9371458,-1657.2612,-6257.816,0.020136866718530655
289635685442002,-9.999826,10.0001745,0.21169654,-0.93711793,-1651.7709,-6284.5605,0.020586656406521797
289635705693545,-9.999825,10.0001745,0.21175323,-0.93710524,-1649.2753,-6296.717,0.02025478333234787
289635727695626,-9.999827,10.000172,0.21194036,-0.93706334,-1641.0397,-6336.8335,0.02196561172604561
289635747705659,-9.999825,10.0001745,0.21206512,-0.9370354,-1635.5493,-6363.578,0.020043259486556053
289635768688214,-9.9998255,10.000174,0.21218985,-0.93700737,-1630.059,-6390.3223,0.020987821742892265
289635788739579,-9.999825,10.0001745,0.21225223,-0.9369934,-1627.3137,-6403.6943,0.02000841125845909
289635808719221,-9.999825,10.000175,0.2123713,-0.93696666,-1622.073,-6429.223,0.020004766061902046
289635829758506,-9.999825,10.000176,0.21255273,-0.9369259,-1614.087,-6468.124,0.021025508642196655
289635850722826,-9.999825,10.0001745,0.21267179,-0.9368991,-1608.8462,-6493.653,0.020983364433050156
289635870729617,-9.999828,10.000172,0.21273415,-0.9368851,-1606.1011,-6507.025,0.02001732774078846
289635891711767,-9.999825,10.000175,0.21285889,-0.93685704,-1600.6106,-6533.7695,0.02096918411552906
289635912786306,-9.999827,10.000174,0.21292125,-0.93684304,-1597.8655,-6547.1416,0.021086696535348892
289635935799809,-9.9998255,10.000175,0.21317068,-0.93678683,-1586.8848,-6600.6304,0.02298513799905777
289635955804980,-9.999823,10.000175,0.21323302,-0.93677276,-1584.1395,-6614.0024,0.020022595301270485
289635976708112,-9.999825,10.000175,0.21335207,-0.93674594,-1578.8988,-6639.5312,0.020918935537338257
289635996728275,-9.999827,10.000174,0.21341442,-0.9367319,-1576.1536,-6652.9033,0.020009223371744156
289645100916925,-9.999828,9.900174,0.0,0.0,2459.8276,278.49255,9.103680610656738
289645121245864,-9.899828,9.800171,-0.22210985,0.12682365,2376.521,325.89468,0.020831003785133362
289645141434598,-9.799831,9.70017,-0.7151195,0.49138516,2300.5535,380.06293,0.020179007202386856
289645162326384,-9.699831,9.600169,-1.0733874,0.8840964,2241.9968,437.0456,0.02088935486972332
289645183234379,-9.5998335,9.500166,-1.3667012,1.359971,2173.0889,524.9328,0.020918935537338257
289645203888707,-9.499834,9.400166,-1.447661,1.6344965,2136.5066,583.90924,0.02065149135887623
289645227200451,-9.399837,9.300159,-1.3124819,1.7311993,2045.5283,719.6016,0.023261496797204018
289645248589844,-9.299838,9.200157,-1.2962074,1.6812038,2017.7345,752.23035,0.0214424766600132
289645269282263,-9.248685,9.174517,-1.2008175,1.5947047,1978.1389,805.58966,0.020686745643615723
289645289370908,-9.348682,9.27452,-1.1913474,1.5438874,1953.9657,833.63477,0.020091481506824493
289645310807306,-9.448686,9.289007,-1.0923737,1.4459573,1894.5042,914.0055,0.021436398848891258
289645331260647,-9.415754,9.189007,-1.076268,1.4497724,1853.087,971.66296,0.020463472232222557
289645352261841,-9.382592,9.089008,-1.0620779,1.4235723,1830.7976,1001.03564,0.020999573171138763
289645373251284,-9.295902,8.989006,-1.0724638,1.4441152,1786.8677,1060.8898,0.020996736362576485
289645393557126,-9.195906,8.889002,-1.0915368,1.4405242,1717.4371,1151.7844,0.020009223371744156
289645414279126,-9.095905,8.789001,-1.1088759,1.4547354,1671.35,1212.0417,0.021012136712670326
289645435250740,-9.027004,8.689,-1.1042445,1.4345659,1647.149,1242.7572,0.020967965945601463
289645455273740,-8.95114,8.588998,-1.0974201,1.4126713,1605.4797,1295.856,0.020016921684145927
289645476265209,-8.851141,8.488996,-1.1563107,1.4523511,1528.1819,1391.6096,0.0209963321685791
289645496279295,-8.751238,8.388994,-1.1593791,1.4400109,1501.9072,1423.3936,0.02000557631254196
289645517256581,-8.654962,8.288992,-1.1533122,1.4141737,1458.0583,1476.2561,0.02098133973777294
289645537267425,-8.554963,8.18899,-1.1680168,1.4114325,1411.0579,1531.9744,0.020025836303830147
289645557273406,-8.454965,8.088987,-1.1878599,1.4181463,1383.1383,1564.3534,0.020005980506539345
289645589060268,-8.354966,7.9889855,-1.1723944,1.3709091,1311.5869,1647.0259,0.031717974692583084
289645609274126,-8.254969,7.888984,-1.1878823,1.3725832,1262.7683,1702.5985,0.02026369981467724
289645629258630,-8.154969,7.7889833,-1.2029022,1.3747241,1212.8679,1758.8549,0.0200035497546196
289645649286898,-8.054972,7.6889815,-1.2053818,1.3550689,1137.9514,1842.2063,0.020018544048070908
289645670272289,-7.9823766,7.5889792,-1.1841025,1.3259311,1113.8174,1869.0093,0.020983770489692688
289645690617437,-7.8823786,7.4889784,-1.197524,1.3330742,1064.8059,1923.2145,0.02002056874334812
289645711277034,-7.782383,7.388975,-1.2150956,1.3483768,1015.45746,1977.8297,0.02098093181848526
289645735037352,-7.882381,7.488976,-1.2081562,1.3371993,940.96533,2060.2927,0.023467348888516426
289645755271066,-7.782381,7.388977,-1.1921121,1.3206846,915.8751,2088.2214,0.020535195246338844
289645775295687,-7.6823826,7.288975,-1.175085,1.3013743,872.1989,2136.6396,0.0200246199965477
289645796287156,-7.582384,7.1889725,-1.1826688,1.3125726,844.47455,2167.6165,0.020986607298254967
289645816310156,-7.4823866,7.088972,-1.1803265,1.3113117,797.82355,2219.581,0.020009221509099007
289645837483973,-7.382388,6.9889693,-1.2189627,1.3611114,717.9598,2309.0874,0.021117491647601128
289645858279723,-7.2823896,6.888968,-1.2186153,1.3614225,683.26385,2347.7822,0.020868688821792603
289645879321439,-7.182393,6.788965,-1.2184258,1.3615922,664.33887,2368.8887,0.021025102585554123
289645900288190,-7.0823936,6.688966,-1.218094,1.361889,631.22003,2405.8245,0.02099187672138214
289645926919878,-6.982395,6.5889635,-1.2175883,1.3623412,580.7533,2462.108,0.026633713394403458
289645947286503,-6.8823977,6.488962,-1.2174145,1.3624966,563.40533,2481.4553,0.02036135643720627
289645968317683,-6.782401,6.388959,-1.2170666,1.3628073,528.7095,2520.1501,0.02100646123290062
289645988297325,-6.6824007,6.2889585,-1.2165449,1.3632733,476.66568,2578.1924,0.020002739503979683
289646008365710,-6.582402,6.1889567,-1.2161969,1.3635838,441.96982,2616.8872,0.020061496645212173
289646029295586,-6.4824047,6.088955,-1.2160228,1.363739,424.62186,2636.2346,0.020930688828229904
