#Sumatra CSVExporter
#Sat Jun 18 11:43:50 CEST 2011
time,setx,sety,setv,actx,acty,actv
243845165906479,0.0,0.5,0.0,-0.041043773,0.5209796,-0.15883005
243845167076746,0.0,0.5,0,-0.04146833,0.5209459,1.7318853
243845186703444,0.0,0.5,0.0,-0.04146833,0.5209459,-0.15883005
243845189074370,0.0,0.5,0,-0.047206983,0.5105855,1.7226715
243845190557870,0.0,0.5,0,-0.047403418,0.5105673,1.7230533
243845206756430,0.0,0.5,0.0,-0.047403418,0.5105673,-0.22269286
243845213598118,0.0,0.5,0,-0.050046764,0.51031494,1.7281663
243845215646086,0.0,0.5,0,-0.05781108,0.52299464,1.6968007
243845227754383,0.0,0.5,0.0,-0.05781108,0.52299464,-0.31854132
243845236748990,0.0,0.5,0,-0.061441757,0.5225805,1.6964941
243845241781788,0.0,0.5,0,-0.06402816,0.50542325,1.680346
243845248529466,0.0,0.5,0.0,-0.06402816,0.50542325,-0.34864724
243845261470484,0.0,0.5,0,-0.06729545,0.5049986,1.6778024
243845271877679,0.0,0.5,0,-0.06599514,0.47577593,1.6706985
243845277081479,0.0,0.5,0.0,-0.06599514,0.47577593,-0.34961826
243845282994814,0.0,0.5,0,-0.06853506,0.47541666,1.6678615
243845294447875,0.0,0.5,0,-0.062234506,0.4811583,1.68478
243845307262465,0.0,0.5,0,-0.06351636,0.48099077,1.6844221
243845321171547,0.0,0.5,0,-0.0544895,0.45941442,1.6906258
243845329518212,0.0,-0.5,0,-0.055036213,0.45934922,1.6908491
243845339715505,0.0,-0.5,0.0,-0.055036213,0.45934922,-0.13888021
243845347765551,0.0,-0.5,0,-0.051309943,0.47311774,1.690246
243845353506669,0.0,-0.5,0,-0.05151101,0.47309586,1.690338
243845359994602,0.0,-0.5,0.0,-0.05151101,0.47309586,-0.083280176
243845374535013,0.0,-0.5,0,-0.046492647,0.4630574,1.6829407
243845376428593,0.0,-0.5,0,-0.04656172,0.46305048,1.682847
243845380703230,0.0,-0.5,0.0,-0.04656172,0.46305048,-0.07355393
243845400013453,0.0,-0.5,0,-0.047362648,0.4629692,1.6818142
243845401333651,0.0,-0.5,0.0,0.004464142,0.44876656,-0.025273437
243845405909769,0.0,-0.5,0,0.004464142,0.44876656,1.6788512
243845421698249,0.0,-0.5,0.0,0.004464142,0.44876656,-0.025273437
243845422349028,0.0,-0.5,0,0.00420529,0.44876906,1.6773766
243845427627388,0.0,-0.5,0,0.03284087,0.46289876,1.6715579
243845441713955,0.0,-0.5,0.0,0.03284087,0.46289876,-0.027647628
243845445451679,0.0,-0.5,0,0.032591693,0.46291637,1.6694902
243845453126494,0.0,-0.5,0,0.032889023,0.45389834,1.6577318
243845462713124,0.0,-0.5,0.0,0.032889023,0.45389834,-0.06883147
243845468940502,0.0,-0.5,0,0.032387592,0.4539344,1.6546167
243845479462373,0.0,-0.5,0,0.040039707,0.4768493,1.6790117
243845483724854,0.0,-0.5,0.0,0.040039707,0.4768493,0.032440025
243845491688183,0.0,-0.5,0,0.04023841,0.47683257,1.679269
243845503795264,0.0,-0.5,0.0,0.04023841,0.47683257,0.032440025
243845506249665,0.0,-0.5,0,0.03611084,0.4757108,1.6910297
243845515020187,0.0,-0.5,0,0.036448494,0.47568503,1.6921196
243845524742970,0.0,-0.5,0.0,0.036448494,0.47568503,0.074535646
243845532849341,0.0,-0.5,0,0.036388323,0.4483093,1.7015979
243845538280468,0.0,-0.5,0,0.036681786,0.44828537,1.7026684
243845544768807,0.0,-0.5,0.0,0.036681786,0.44828537,0.10973367
243845562536368,0.0,-0.5,0,0.037837327,0.44818932,1.7068297
243845565760681,0.0,-0.5,0.0,0.037837327,0.44818932,0.10973367
243845579511324,0.0,-0.5,0,0.025811285,0.36757204,1.7165747
243845585304310,0.0,-0.5,0,0.026153414,0.36754787,1.7180682
243845587053227,0.0,-0.5,0.0,0.026153414,0.36754787,0.13876332
243845605625955,0.0,-0.5,0,0.013062848,0.2896371,1.7208425
243845607114723,0.0,-0.5,0.0,0.013062848,0.2896371,0.13237052
243845608673594,0.0,-0.5,0,0.013195934,0.2896311,1.7215767
243845627741497,0.0,-0.5,0.0,0.013195934,0.2896311,0.13237052
243845631991415,0.0,-0.5,0,0.003945682,0.19382107,1.735171
243845647749504,0.0,-0.5,0.0,0.003945682,0.19382107,0.16341677
243845655003298,0.0,-0.5,0,0.004691785,0.19380444,1.7418215
243845658580961,0.0,-0.5,0,0.0046604117,0.08035644,1.7512668
243845667760348,0.0,-0.5,0.0,0.0046604117,0.08035644,0.18467337
243845678113648,0.0,-0.5,0,0.0049562547,0.08033873,1.758244
243845685357312,0.0,-0.5,0,0.0021415153,-0.022734538,1.7421819
243845687816576,0.0,-0.5,0.0,0.0021415153,-0.022734538,0.103888504
243845710422836,0.0,-0.5,0,0.0021022193,-0.022738203,1.7456205
243845711806247,0.0,-0.5,0.0,0.0021022193,-0.022738203,0.103888504
243845713255304,0.0,-0.5,0,-0.01822016,-0.022070523,1.7376666
243845724689725,0.0,-0.5,0,-0.018260285,-0.022037342,1.739336
243845732761247,0.0,-0.5,0.0,-0.018260285,-0.022037342,0.13766164
243845738397819,0.0,-0.5,0,-0.0014766641,-0.15344854,1.7343123
243845748202051,0.0,-0.5,0,-0.0015875511,-0.15344742,1.7350214
243845752838141,0.0,-0.5,0.0,-0.0015875511,-0.15344742,0.07173668
243845764746261,0.0,-0.5,0,0.03496155,-0.3984758,1.7417705
243845771290114,0.0,-0.5,0,0.034912437,-0.3984801,1.7425777
243845774233207,0.0,-0.5,0.0,0.034912437,-0.3984801,0.018530056
243845791106859,0.0,-0.5,0,0.055567615,-0.5375601,1.7387422
243845794298350,0.0,-0.5,0,0.0556167,-0.537555,1.7390025
243845794731932,0.0,-0.5,0.0,0.0556167,-0.537555,-0.024193013
243845815746499,0.0,-0.5,0.0,0.0556167,-0.537555,-0.024193013
243845817429771,0.0,-0.5,0,0.054465324,-0.5883231,1.7198377
243845835758558,0.0,-0.5,0.0,0.054465324,-0.5883231,-0.07940755
243845840785683,0.0,-0.5,0,0.055554263,-0.5882213,1.7176436
243845844121837,0.0,-0.5,0,0.046912946,-0.6476592,1.7334082
243845855772238,0.0,-0.5,0.0,0.046912946,-0.6476592,-0.0016343996
243845864013952,0.0,-0.5,0,0.046930574,-0.64765793,1.733856
243845870514852,0.0,-0.5,0,0.0309456,-0.6500852,1.7356199
243845876769381,0.0,-0.5,0.0,0.0309456,-0.6500852,0.03982577
243845887232901,0.0,-0.5,0,0.030497976,-0.65010643,1.7362087
243845916759461,0.0,-0.5,0,0.01772961,-0.67765504,1.7423346
243845917269224,0.0,-0.5,0.0,0.01772961,-0.67765504,0.08789848
243845931996440,0.0,-0.5,0,0.016903289,-0.67767614,1.7434465
243845937698252,0.0,-0.5,0.0,0.018672317,-0.6550161,0.04607252
243845941516209,0.0,-0.5,0,0.018672317,-0.6550161,1.7342836
243845950026177,0.0,-0.5,0,0.0095565915,-0.6075355,1.7305388
243845957633725,0.0,-0.5,0,0.009321749,-0.6075392,1.7302713
243845964052367,0.0,-0.5,0.0,0.009321749,-0.6075392,0.04870982
243845976450799,0.0,-0.5,0,6.735474E-4,-0.6089448,1.7382402
243845980108290,0.0,-0.5,0,4.0812045E-4,-0.60894495,1.7384018
243845984795438,0.0,-0.5,0.0,4.0812045E-4,-0.60894495,0.09381204
243846002887983,0.0,-0.5,0,-0.0027538836,-0.57887906,1.7390606
243846003544435,0.0,-0.5,0,-0.0028278604,-0.5788787,1.7391025
243846009413602,0.0,-0.5,0.0,-0.0028278604,-0.5788787,0.097853616
243846026293331,0.0,-0.5,0,-0.00413315,-0.5788709,1.7399042
243846029552494,0.0,-0.5,0,-0.0066084415,-0.57669926,1.7452518
243846030085760,0.0,-0.5,0.0,-0.0066084415,-0.57669926,0.118671924
243846049724614,0.0,-0.5,0,-0.008041218,-0.576681,1.7467861
243846050150497,0.0,-0.5,0.0,-0.008041218,-0.576681,0.118671924
243846055570683,0.0,-0.5,0,-0.006193392,-0.54618883,1.7315745
243846070805231,0.0,-0.5,0.0,-0.006193392,-0.54618883,0.06482058
243846083194343,0.0,-0.5,0,-0.013129853,-0.541034,1.7253437
243846091222508,0.0,-0.5,0.0,-0.013129853,-0.541034,0.05863471
243846093207262,0.0,-0.5,0,-0.013482027,-0.5410253,1.7243927
243846109858044,0.0,-0.5,0,-0.015676342,-0.34647074,1.7247243
243846111775532,0.0,-0.5,0.0,-0.015676342,-0.34647074,0.1450895
243846116448902,0.0,-0.5,0,-0.01605191,-0.34645352,1.7241808
243846132782399,0.0,-0.5,0.0,-0.01605191,-0.34645352,0.1450895
243846135855972,0.0,-0.5,0,0.010916231,-0.045658473,1.7150822
243846139917465,0.0,-0.5,0,0.010878073,-0.04566758,1.7145095
243846153811959,0.0,-0.5,0.0,0.010878073,-0.04566758,0.1911473
243846162347861,0.0,-0.5,0,-0.012559826,0.24255675,1.6983284
243846163597145,0.0,-0.5,0,-0.012509927,0.24255934,1.6980677
243846174810723,0.0,-0.5,0.0,-0.012509927,0.24255934,0.18668728
243846186483816,0.0,-0.5,0,-0.011461565,0.24261113,1.6926216
243846189849550,0.0,-0.5,0,4.753992E-4,0.3069196,1.6942272
243846195794493,0.0,-0.5,0.0,4.753992E-4,0.3069196,0.27053514
243846209339285,0.0,-0.5,0,0.002204109,0.30691206,1.6896474
243846215481163,0.0,-0.5,0,0.01203624,0.15825513,1.6950536
243846216939539,0.0,-0.5,0.0,0.01203624,0.15825513,0.38707384
243846232912798,0.0,-0.5,0,0.013114011,0.15816946,1.6920727
243846237787562,0.0,-0.5,0.0,0.013114011,0.15816946,0.38707384
243846242434593,0.0,-0.5,0,-0.02110286,-0.18316856,1.687999
243846256029227,0.0,-0.5,0,-0.022372305,-0.18301785,1.6853075
243846258801723,0.0,-0.5,0.0,-0.022372305,-0.18301785,0.48759466
243846269039132,0.0,-0.5,0,-0.040675282,-0.14670175,1.691653
243846279767664
243846279813454,0.0,-0.5,0,-0.041702583,-0.14641303,1.690374
243846295481989,0.0,-0.5,0,0.06602253,0.17294343,1.7079597
243846301347914,0.0,-0.5,0.0,0.06602253,0.17294343,0.89373094
243846306683005,0.0,-0.5,0,0.06721623,0.172483,1.7083077
243846321884325,0.0,-0.5,0,0.047288466,0.10847508,1.714131
243846322304130,0.0,-0.5,0.0,0.047288466,0.10847508,1.11361
243846325756581,0.0,-0.5,0,0.04784324,0.10823154,1.714527
243846348308947,0.0,-0.5,0,-0.11389343,-0.18688571,1.71944
243846349564310,0.0,-0.5,0,-0.11425092,-0.1866674,1.7195977
243846362783712,0.0,-1.0,0.0,-0.11425092,-0.1866674,1.3499895
243846372371558,0.0,-1.0,0,-0.120015614,-0.1830143,1.722166
243846374751399,0.0,-1.0,0,-0.16394639,-0.14475861,1.714423
243846382806713,0.0,-1.0,0.0,-0.16394639,-0.14475861,1.7251384
243846395476640,0.0,-1.0,0,-0.16914365,-0.13865025,1.7155592
243846401326762,0.0,-1.0,0,0.07002605,0.04019833,1.7148827
243846403805476,0.0,-1.0,0.0,0.07002605,0.04019833,2.2606654
243846418981267,0.0,-1.0,0,0.071595855,0.037330773,1.7157314
243846423825234,0.0,-1.0,0.0,0.071595855,0.037330773,2.2606654
243846428101897,0.0,-1.0,0,0.06752303,-0.0039814333,1.712476
243846442047449,0.0,-1.0,0,0.06731196,-0.0066567855,1.7127736
243846444824403,0.0,-1.0,0.0,0.06731196,-0.0066567855,2.7566154
243846454781806,0.0,-1.0,0,-0.06621737,0.047809124,1.6952761
243846464931688,0.0,-1.0,0.0,-0.06621737,0.047809124,3.2020998
243846465466170,0.0,-1.0,0,-0.06446003,0.050153337,1.6938962
243846481082027,0.0,-1.0,0,-0.12100652,0.13508482,1.6922771
243846485804429,0.0,-1.0,0.0,-0.12100652,0.13508482,3.7202168
243846488684713,0.0,-1.0,0,-0.11688696,0.1386648,1.6913191
243846505835128,0.0,-1.0,0.0,-0.11688696,0.1386648,3.7202168
243846507393999,0.0,-1.0,0,-0.107070774,0.32204,1.6933242
243846512446247,0.0,-1.0,0,-0.09970434,0.3243963,1.6929104
243846526797016,0.0,-1.0,0.0,-0.09970434,0.3243963,4.506631
243846533981924,0.0,-1.0,0,0.05144363,0.45500672,1.6905558
243846537093587,0.0,-1.0,0,0.056028478,0.45446494,1.6904019
243846546806239,0.0,-1.0,0.0,0.056028478,0.45446494,5.4905095
243846558392211,0.0,-1.0,0,0.11302093,0.4437385,1.6884687
243846567806218,0.0,-1.0,0.0,0.11302093,0.4437385,5.4905095
243846580412932,0.0,-1.0,0,0.35460258,0.49698734,1.6519394
243846582822759,0.0,-1.0,0,0.36133716,0.4921126,1.6512281
243846587815846,0.0,-1.0,0.0,0.36133716,0.4921126,6.236771
243846605592322,0.0,-1.0,0,0.42858654,0.4348023,1.6436646
243846613620891,0.0,-1.0,0,0.4873726,0.47559422,1.6546652
243846618192147,0.0,-1.0,0.0,0.4873726,0.47559422,6.393567
243846628753730,0.0,-1.0,0,0.5498627,0.4017126,1.649365
243846633783691,0.0,-1.0,0,0.5224232,0.455741,1.6369648
243846638785693,0.0,-1.0,0.0,0.5224232,0.455741,6.114402
243846652728408,0.0,-1.0,0,0.57118964,0.3928973,1.6307933
243846658808693,0.0,-1.0,0.0,0.57118964,0.3928973,6.114402
243846660216823,0.0,-1.0,0,0.46272317,0.6746775,1.6034054
243846675634934,0.0,-1.0,0,0.5170752,0.63398397,1.5952086
243846687169849,0.0,-1.0,0,0.3857268,0.7187307,1.5866728
243846690414829,0.0,-1.0,0.0,0.3857268,0.7187307,4.8569775
243846702496786,0.0,-1.0,0,0.42818585,0.6942737,1.5798666
243846710879515,0.0,-1.0,0.0,0.42818585,0.6942737,4.8569775
243846713971323,0.0,-1.0,0,0.26419425,0.80344135,1.5471884
243846721885216,0.0,-1.0,0,0.29537493,0.79250884,1.5401664
243846731910291,0.0,-1.0,0.0,0.29537493,0.79250884,4.214448
243846739547015,0.0,-1.0,0,0.2109144,0.78323334,1.5237929
243846744894667,0.0,-1.0,0,0.22927247,0.7780575,1.5189496
243846752799240,0.0,-1.0,0.0,0.22927247,0.7780575,3.8110871
243846766062811,0.0,-1.0,0,0.18570891,0.73612523,1.4974208
243846768571917,0.0,-1.0,0,0.19260517,0.73435104,1.4951719
243846773362800,0.0,-1.0,0.0,0.19260517,0.73435104,3.4519043
243846791437516,0.0,-1.0,0,0.25057513,0.7166451,1.4759895
243846793793854,0.0,-1.0,0,0.10372937,0.776819,1.4675757
243846794377772,0.0,-1.0,0.0,0.10372937,0.776819,2.9853306
243846814929986,0.0,-1.0,0,0.15607387,0.7680159,1.4474937
243846815323047,0.0,-1.0,0.0,0.15607387,0.7680159,2.9853306
243846819266216,0.0,-1.0,0,0.06223388,0.76201546,1.4501874
243846835812452,0.0,-1.0,0.0,0.06223388,0.76201546,2.633332
243846841378516,0.0,-1.0,0,0.1009977,0.7578523,1.4339838
243846854798906,0.0,-1.0,0,-0.03588461,0.824005,1.4300579
243846856800680,0.0,-1.0,0.0,-0.03588461,0.824005,2.1909652
243846861445685,0.0,-1.0,0,-0.0066901594,0.8247589,1.4167938
243846872068861,0.0,-1.0,0,-0.09637284,0.82671547,1.4224811
243846877787286,0.0,-1.0,0.0,-0.09637284,0.82671547,1.8518597
243846884560493,0.0,-1.0,0,-0.07642798,0.8287972,1.4132993
243846898238196,0.0,-1.0,0.0,-0.120580636,0.8145646,1.6691645
243846898326128,0.0,-1.0,0,-0.120580636,0.8145646,1.4354982
243846907674085,0.0,-1.0,0,-0.10730335,0.81641984,1.431188
243846918798109,0.0,-1.0,0.0,-0.10730335,0.81641984,1.6691645
243846924822474,0.0,-1.0,0,-0.22194448,0.86494637,1.4456939
243846930799023,0.0,-1.0,0,-0.21431834,0.8668674,1.4439747
243846939808623,0.0,-1.0,0.0,-0.21431834,0.8668674,1.3463731
243846951467129,0.0,-1.0,0,-0.26419207,0.8592951,1.4492745
243846958164560,0.0,-1.0,0,-0.26113084,0.8602303,1.4486996
243846959811363,0.0,-1.0,0.0,-0.26113084,0.8602303,1.1033608
243846977910391,0.0,-1.0,0,-0.23905697,0.86662406,1.4445719
243846978582242,0.0,-1.0,0,-0.359084,0.89400995,1.4538572
243846983082584,0.0,-1.0,0.0,-0.359084,0.89400995,0.8413439
243847000841231,0.0,-1.0,0,-0.34159175,0.90083855,1.4513601
243847004977283,0.0,-1.0,0,-0.37241554,0.88317347,1.4586811
243847008472687,0.0,-1.0,0.0,-0.37241554,0.88317347,0.71255875
243847028854710,0.0,-1.0,0.0,-0.37241554,0.88317347,0.71255875
243847049864009,0.0,-1.0,0.0,-0.37241554,0.88317347,0.71255875
243847070859125,0.0,-1.0,0.0,-0.3303659,0.8997484,0.71255875
243847091006932,0.0,-1.0,0.0,-0.3303659,0.8997484,0.71255875
243847096629727,0.0,-1.0,0,-0.3303659,0.8997484,1.4554819
243847110875950,0.0,-1.0,0,-0.35410282,0.9725922,1.5033525
243847111835099,0.0,-1.0,0.0,-0.35410282,0.9725922,0.6529123
243847118635455,0.0,-1.0,0,-0.3517647,0.97344023,1.5038966
243847132821300,0.0,-1.0,0.0,-0.3517647,0.97344023,0.6529123
243847136735699,0.0,-1.0,0,-0.337022,0.9786422,1.5073104
243847152828902,0.0,-1.0,0.0,-0.337022,0.9786422,0.6529123
243847159911695,0.0,-1.0,0,-0.3221598,0.98363477,1.5107368
243847163736135,0.0,-1.0,0,-0.30557477,0.8672975,1.4991174
243847172862033,0.0,-1.0,0.0,-0.30557477,0.8672975,0.53321475
243847183176838,0.0,-1.0,0,-0.29636368,0.870488,1.5004185
243847189850766,0.0,-1.0,0,-0.3438521,0.9381133,1.5006595
243847193819869,0.0,-1.0,0.0,-0.3438521,0.9381133,0.45822275
243847206229647,0.0,-1.0,0,-0.3366406,0.9407252,1.5017464
243847215228712,0.0,-1.0,0.0,-0.3366406,0.9407252,0.45822275
243847216321178,0.0,-1.0,0,-0.35066572,0.892501,1.4668669
243847229303934,0.0,-1.0,0,-0.34779406,0.89362395,1.463474
243847235815370,0.0,-1.0,0.0,-0.34779406,0.89362395,0.2394116
243847242474710,0.0,-1.0,0,-0.39472193,0.95497215,1.4500269
243847252386729,0.0,-1.0,0,-0.39343306,0.9555039,1.4464847
243847255823782,0.0,-1.0,0.0,-0.39343306,0.9555039,0.12973568
243847269670461,0.0,-1.0,0,-0.3745278,0.9330401,1.4711384
243847275843135,0.0,-1.0,0,-0.37296924,0.9336642,1.4705062
243847276444883,0.0,-1.0,0.0,-0.37296924,0.9336642,0.2336564
243847295857220,0.0,-1.0,0,-0.34007168,0.8817383,1.5036525
243847296802592,0.0,-1.0,0.0,-0.34007168,0.8817383,0.34843746
243847299196211,0.0,-1.0,0,-0.33889213,0.8821923,1.504397
243847317399785,0.0,-1.0,0.0,-0.33889213,0.8821923,0.34843746
243847322362886,0.0,-1.0,0,-0.3603509,0.9111047,1.5171971
243847338032232,0.0,-1.0,0.0,-0.3603509,0.9111047,0.30107036
243847345301830,0.0,-1.0,0,-0.35393372,0.9136167,1.5232607
243847348414303,0.0,-1.0,0,-0.6316366,0.82623535,1.5143064
243847358821903,0.0,-1.0,0.0,-0.6316366,0.82623535,-0.11589599
243847368538203,0.0,-1.0,0,-0.63360226,0.8247289,1.5181851
243847374601874,0.0,-1.0,0,-0.9494805,0.7586201,1.4990493
243847379835660,0.0,-1.0,0.0,-0.9494805,0.7586201,-0.5988006
243847391655442,0.0,-1.0,0,-0.9573261,0.74869496,1.4996668
243847399868790,0.0,-1.0,0.0,-0.9573261,0.74869496,-0.5988006
243847401243287,0.0,-1.0,0,-1.085906,0.71313,1.4954178
243847416534160,0.0,-1.0,0,-1.0934136,0.7015646,1.4954026
243847422531781,0.0,-1.0,0.0,-1.0934136,0.7015646,-0.74817985
243847427579572,0.0,-1.0,0,-1.0420673,0.70298284,1.5028076
243847438039850,0.0,-1.0,0,-1.047205,0.69530624,1.5034648
243847442850589,0.0,-1.0,0.0,-1.047205,0.69530624,-0.67668587
243847453932066,0.0,-1.0,0,-1.0213838,0.7033862,1.4599665
243847461208957,0.0,-1.0,0,-1.0254309,0.6974727,1.457554
243847463879339,0.0,-1.0,0.0,-1.0254309,0.6974727,-0.74170727
243847480531742,0.0,-1.0,0,-0.90252054,0.71888053,1.4622782
243847483883699,0.0,-1.0,0.0,-0.90252054,0.71888053,-0.5286671
243847484414128,0.0,-1.0,0,-0.9041985,0.7167689,1.4612926
243847503923313,0.0,-1.0,0.0,-0.9041985,0.7167689,-0.5286671
243847506740383,0.0,-1.0,0,-0.8705805,0.7529689,1.4652717
243847507607548,0.0,-1.0,0,-0.8709164,0.7525804,1.4650843
243847524866967,0.0,-1.0,0.0,-0.8709164,0.7525804,-0.37623876
243847531066385,0.0,-1.0,0,-0.8774709,0.74492776,1.4615146
243847533733931,0.0,-1.0,0,-0.79890823,0.7372614,1.477308
243847545891259,0.0,-1.0,0.0,-0.79890823,0.7372614,-0.21707763
243847555276090,0.0,-1.0,0,-0.80232835,0.733538,1.4765213
243847559716866,0.0,-1.0,0,-0.73221517,0.69000524,1.4764171
243847578581350,0.0,-1.0,0,-0.7338754,0.68823916,1.4757433
243847584072044,0.0,-1.0,0.0,-0.7338754,0.68823916,-0.1305039
243847601198551,0.0,-1.0,0,-0.73599,0.68597746,1.4748772
243847604830513,0.0,-1.0,0.0,-0.73599,0.68597746,-0.1305039
243847605799793,0.0,-1.0,0,-0.8883329,0.2509312,1.4738457
243847625608028,0.0,-1.0,0,-0.8904136,0.2434451,1.4730675
243847625960162,0.0,-1.0,0.0,-0.8904136,0.2434451,-0.4469308
243847632174574,0.0,-1.0,0,-1.0113546,0.14712882,1.4705747
243847647048073,0.0,-1.0,0.0,-1.0113546,0.14712882,-0.6584589
243847647480845,0.0,-1.0,0,-1.012819,0.13668366,1.4696655
243847659409630,0.0,-1.0,0,-1.1763198,0.09426562,1.4807459
243847667878266,0.0,-1.0,0.0,-1.1763198,0.09426562,-0.62325454
243847670712355,0.0,-1.0,0,-1.1770146,0.085153066,1.4812957
243847685299771,0.0,-1.0,0,-1.2906094,0.12021929,1.4553413
243847688040661,0.0,-1.0,0.0,-1.2906094,0.12021929,-0.52756596
243847694000191,0.0,-1.0,0,-1.2911773,0.11395915,1.4536426
243847709939006,0.0,-1.0,0.0,-1.2911773,0.11395915,-0.52756596
243847712064776,0.0,-1.0,0,-1.2141068,0.18895097,1.4499327
243847720163853,0.0,-1.0,0,-1.2144294,0.18686686,1.4487873
243847730022384,0.0,-1.0,0.0,-1.2144294,0.18686686,-0.28175
243847738896642,0.0,-1.0,0,-1.2473614,-0.38786617,1.4363977
243847740733491,0.0,-1.0,0,-1.2464256,-0.39086318,1.4356937
243847750849740,0.0,-1.0,0.0,-1.2464256,-0.39086318,-0.8851907
243847763843031,0.0,-1.0,0,-1.2381335,-0.41638452,1.429693
243847766351731,0.0,-1.0,0,-1.2360286,-0.4465521,1.4354795
243847772400814,0.0,-1.0,0.0,-1.2360286,-0.4465521,-0.92181665
243847786756851,0.0,-1.0,0,-1.2264115,-0.4723249,1.4306029
243847790955307,0.0,-1.0,0,-1.2770531,-0.39572918,1.4497801
243847793550319,0.0,-1.0,0.0,-1.2770531,-0.39572918,-0.5899387
243847809831137,0.0,-1.0,0,-1.2724389,-0.4103235,1.4485638
243847813877637,0.0,-1.0,0.0,-1.2724389,-0.4103235,-0.5899387
243847832669182,0.0,-1.0,0,-1.206638,-0.276151,1.4319603
243847833755569,0.0,-1.0,0,-1.2050792,-0.28287578,1.4288694
243847834472399,0.0,-1.0,0.0,-1.2050792,-0.28287578,-0.34739223
243847844042414,0.0,-1.0,0,-1.0747325,-0.18742451,1.4170082
243847854979228,0.0,-1.0,0.0,-1.0747325,-0.18742451,-0.14536266
243847856227702,0.0,-1.0,0,-1.0743841,-0.18941182,1.4135107
243847870456501,0.0,-1.0,0,-1.0486952,-0.117072135,1.4103045
243847874990072,0.0,-1.0,0.0,-1.0486952,-0.117072135,0.09349311
243847879573484,0.0,-1.0,0,-1.0487974,-0.11615318,1.4077619
243847896532231,0.0,-1.0,0.0,-1.04898,-0.11449177,0.09349311
243847896730383,0.0,-1.0,0,-1.04898,-0.11449177,1.4032165
243847902916429,0.0,-1.0,0,-1.049048,-0.11386863,1.4014797
243847916856308,0.0,-1.0,0.0,-1.049048,-0.11386863,0.09349311
243847922992107,0.0,-1.0,0,-1.0359597,0.0138551295,1.416106
243847926539379,0.0,-1.0,0,-1.0359322,0.015782803,1.4156502
243847937000468,0.0,-1.0,0.0,-1.0359322,0.015782803,0.53721553
243847949132673,0.0,-1.0,0,-0.95475173,0.07118693,1.4172688
243847957889012,0.0,-1.0,0.0,-0.95475173,0.07118693,0.7382203
243847972187508,0.0,-1.0,0,-0.95337886,0.087676615,1.4150733
243847975616457,0.0,-1.0,0,-0.8816096,0.108223185,1.4221619
243847977964691,0.0,-1.0,0.0,-0.8816096,0.108223185,0.8731173
243847995544231,0.0,-1.0,0,-0.87957036,0.123708665,1.4214427
243848000437229,0.0,-1.0,0.0,-0.87957036,0.123708665,0.8731173
243848002424009,0.0,-1.0,0,-0.90297836,0.16212294,1.4416806
243848019531471,0.0,-1.0,0,-0.8999923,0.17795435,1.4438685
243848020908399,0.0,-1.0,0.0,-0.8999923,0.17795435,1.0309529
243848029108781,0.0,-1.0,0,-0.8685852,0.21156836,1.468819
243848042013735,0.0,-1.0,0,-0.8650425,0.22561698,1.4731152
243848042338719,0.0,-1.0,0.0,-0.8650425,0.22561698,1.2057854
243848055181675,0.0,-1.0,0,-0.9173379,0.24990341,1.4759085
243848062853653,0.0,-1.0,0.0,-0.9173379,0.24990341,1.1865063
243848065197429,0.0,-1.0,0,-0.91425097,0.26097053,1.4790487
243848081579147,0.0,-1.0,0,-0.9048995,0.24466015,1.4596758
243848083861331,0.0,-1.0,0.0,-0.9048995,0.24466015,1.0093437
243848088456495,0.0,-1.0,0,-0.9030734,0.25131673,1.4604546
243848104980039,0.0,-1.0,0.0,-0.9030734,0.25131673,1.0093437
243848108474227,0.0,-1.0,0,-0.86491185,0.23960352,1.474175
243848124876206,0.0,-1.0,0.0,-0.86491185,0.23960352,0.96066
243848131950488,0.0,-1.0,0,-0.8590317,0.25989777,1.4791034
243848134940992,0.0,-1.0,0,-0.9053738,0.24730185,1.4796233
243848144887454,0.0,-1.0,0.0,-0.9053738,0.24730185,0.8588429
243848155105008,0.0,-1.0,0,-0.90081275,0.26343197,1.483818
243848161225814,0.0,-1.0,0,-0.88746315,0.22728828,1.4667455
243848164901945,0.0,-1.0,0.0,-0.88746315,0.22728828,0.68337566
243848178132288,0.0,-1.0,0,-0.8846672,0.23793848,1.4678133
243848184928592,0.0,-1.0,0.0,-0.8846672,0.23793848,0.68337566
243848187656920,0.0,-1.0,0,-0.8000709,0.2403366,1.4841229
243848201641373,0.0,-1.0,0,-0.79731923,0.24931343,1.4867573
243848205067890,0.0,-1.0,0.0,-0.79731923,0.24931343,0.797029
243848214064928,0.0,-1.0,0,-0.6239537,0.22329204,1.5166861
243848226582900,0.0,-1.0,0,-0.62153715,0.22993308,1.5212504
243848227086585,0.0,-1.0,0.0,-0.62153715,0.22993308,0.9699913
243848240904898,0.0,-1.0,0,-0.3895139,0.17149052,1.5933918
243848247655818,0.0,-1.0,0,-0.3877918,0.17534979,1.6008
243848248009978,0.0,-1.0,0.0,-0.3877918,0.17534979,1.2868521
243848268083630,0.0,-1.0,0,-0.20804802,0.11426822,1.6942868
243848268385112,0.0,-1.0,0.0,-0.20804802,0.11426822,1.6465137
243848271270258,0.0,-1.0,0,-0.20719437,0.11580882,1.7013924
243848288919901,0.0,-1.0,0.0,-0.20719437,0.11580882,1.6465137
